genes	cpgs	mean_weight
ENSG00000214062	cg00004082	0.8074781441714788
ENSG00000270112	cg00000924	0.8069332243606597
ENSG00000167578	cg00000905	0.8059697056127799
ENSG00000242268	cg00001261	0.8044527148949192
ENSG00000234943	cg00004072	0.8038139093635097
ENSG00000275265	cg00001854	0.8007206886696613
ENSG00000214198	cg00003784	0.7993038243989611
ENSG00000008517	cg00001747	0.7992599847321578
ENSG00000273055	cg00000236	0.7989120925279406
ENSG00000275479	cg00004055	0.7964992520850577
ENSG00000179833	cg00002660	0.7958164919233027
ENSG00000127511	cg00003173	0.7951063354824633
ENSG00000280038	cg00003625	0.7950026374600458
ENSG00000269148	cg00000948	0.7948915289683877
ENSG00000167578	cg00000714	0.794744770684682
ENSG00000234943	cg00002808	0.7936353720448658
ENSG00000158486	cg00003784	0.7928750843712801
ENSG00000231105	cg00004082	0.792390140223249
ENSG00000153561	cg00003202	0.7913717366723271
ENSG00000064601	cg00001249	0.7912635171228821
ENSG00000276644	cg00002809	0.7866587191593121
ENSG00000266261	cg00001583	0.785756167904252
ENSG00000258630	cg00000721	0.785270001056185
ENSG00000185105	cg00003298	0.7842906494557124
ENSG00000270469	cg00002490	0.7830934848576029
ENSG00000161558	cg00004072	0.7813191476439001
ENSG00000214198	cg00002531	0.7811367813016897
ENSG00000158486	cg00002646	0.7809054856692583
ENSG00000172137	cg00003625	0.7794436873822916
ENSG00000078237	cg00001583	0.779084293018521
ENSG00000185105	cg00001249	0.7789804629673892
ENSG00000242268	cg00000165	0.7749276248095408
ENSG00000270112	cg00001249	0.7745929568093167
ENSG00000269148	cg00003298	0.7729928272901653
ENSG00000167700	cg00002190	0.7727716573991229
ENSG00000273055	cg00000622	0.7715755215655195
ENSG00000271647	cg00000924	0.7711547396710765
ENSG00000254465	cg00000029	0.7692916665024093
ENSG00000254131	cg00000363	0.7676939750044309
ENSG00000215246	cg00002930	0.7675169867525872
ENSG00000070087	cg00002224	0.7672058756003742
ENSG00000206072	cg00002660	0.766764229111251
ENSG00000179262	cg00002449	0.7644436082285871
ENSG00000231105	cg00000029	0.7629857612421066
ENSG00000196167	cg00000236	0.7616672693876598
ENSG00000273055	cg00002809	0.7614225121996357
ENSG00000259883	cg00002116	0.7609664018574825
ENSG00000227766	cg00004089	0.7608002762637037
ENSG00000275479	cg00000924	0.7607482876744117
ENSG00000127511	cg00002224	0.7577910415524896
ENSG00000206072	cg00002837	0.7568140845684493
ENSG00000266644	cg00000029	0.7566531815044182
ENSG00000088179	cg00002190	0.7562027817140323
ENSG00000167578	cg00001349	0.7529034713828118
ENSG00000276644	cg00003173	0.7527634169356302
ENSG00000266261	cg00001349	0.7519853946274947
ENSG00000231105	cg00000957	0.749165505840355
ENSG00000185105	cg00002660	0.7486939218915335
ENSG00000258630	cg00001747	0.7482143197857477
ENSG00000207000	cg00000289	0.7480722042150942
ENSG00000266261	cg00003287	0.747865823124818
ENSG00000269148	cg00002490	0.7477690765337783
ENSG00000179833	cg00003578	0.7474972891504456
ENSG00000225275	cg00000905	0.7471716508527134
ENSG00000172137	cg00002646	0.7457372455124315
ENSG00000078237	cg00004067	0.745130895034889
ENSG00000182141	cg00004067	0.7436276337959704
ENSG00000280038	cg00002593	0.7434647166015962
ENSG00000153561	cg00004067	0.7429208624054771
ENSG00000064601	cg00003969	0.7425691355466019
ENSG00000264104	cg00004082	0.7424903279921665
ENSG00000227535	cg00002224	0.7423388311808985
ENSG00000185105	cg00001809	0.7416307484431751
ENSG00000167578	cg00002464	0.7410874734308873
ENSG00000207000	cg00004082	0.7407970495210523
ENSG00000225275	cg00003513	0.7406107653409055
ENSG00000008517	cg00002464	0.7405704839443971
ENSG00000280159	cg00002490	0.740106850175079
ENSG00000280159	cg00000363	0.7387964437940528
ENSG00000214062	cg00000363	0.7375702882711344
ENSG00000270112	cg00004089	0.7372737724621032
ENSG00000172137	cg00000734	0.7367474400163259
ENSG00000231105	cg00002236	0.7328697156068711
ENSG00000254092	cg00002531	0.732596228057182
ENSG00000060642	cg00003181	0.7314135303512085
ENSG00000275479	cg00000714	0.7311998769600678
ENSG00000266261	cg00002593	0.7311461993461057
ENSG00000070081	cg00002837	0.7311315826315025
ENSG00000146083	cg00002769	0.7307917540559147
ENSG00000197421	cg00003202	0.7296661355358177
ENSG00000269148	cg00001510	0.7290366545940367
ENSG00000095587	cg00003305	0.7287354684194428
ENSG00000172137	cg00001791	0.7280553616355219
ENSG00000179833	cg00001687	0.7280529533562933
ENSG00000270112	cg00002224	0.7279385323673279
ENSG00000064601	cg00003345	0.7275545306968693
ENSG00000158486	cg00003529	0.7268832314239401
ENSG00000167700	cg00000721	0.7268025098852524
ENSG00000273055	cg00002593	0.7266332226511665
ENSG00000102174	cg00002769	0.7266038561916627
ENSG00000275265	cg00002190	0.7265523208812789
ENSG00000276644	cg00002531	0.7263517553890773
ENSG00000275479	cg00002660	0.7260038350870719
ENSG00000280038	cg00003578	0.7258187245111004
ENSG00000167578	cg00002930	0.7252821769348158
ENSG00000166007	cg00000658	0.7250042051355918
ENSG00000198242	cg00003305	0.7247038825285991
ENSG00000214198	cg00000029	0.7244656091419519
ENSG00000057294	cg00002719	0.7244315255871507
ENSG00000230100	cg00003091	0.7238329497445402
ENSG00000227766	cg00001245	0.7237940890553239
ENSG00000273055	cg00002719	0.7235150999679939
ENSG00000271647	cg00002660	0.7226805108492486
ENSG00000102174	cg00004067	0.7225065384154616
ENSG00000197421	cg00002593	0.7222935027400554
ENSG00000270112	cg00002930	0.7221195488783486
ENSG00000275479	cg00002426	0.7216542704455898
ENSG00000153561	cg00001249	0.7207507322692305
ENSG00000166391	cg00001874	0.7204841025529422
ENSG00000206072	cg00001245	0.7204645076715432
ENSG00000057294	cg00003578	0.7201600072841629
ENSG00000102174	cg00003784	0.7200286692272203
ENSG00000197421	cg00002660	0.7199687287211249
ENSG00000275479	cg00002531	0.7192273423521179
ENSG00000280038	cg00003173	0.7175063878138203
ENSG00000267108	cg00002464	0.7165997140905785
ENSG00000278732	cg00001809	0.7153295179460702
ENSG00000127511	cg00000714	0.7152290237406632
ENSG00000172137	cg00003298	0.7151364965170798
ENSG00000078237	cg00003578	0.7150652607969096
ENSG00000064225	cg00002145	0.7140833723816793
ENSG00000255420	cg00002597	0.7123302121283738
ENSG00000206072	cg00000029	0.7115070943576375
ENSG00000262950	cg00002426	0.7106844623403955
ENSG00000161558	cg00001261	0.7102524396967348
ENSG00000231105	cg00001249	0.7099336413378122
ENSG00000215246	cg00002224	0.7078827125321592
ENSG00000167700	cg00001349	0.7078756043093094
ENSG00000258630	cg00000957	0.707745363893363
ENSG00000166391	cg00002426	0.7072879950978358
ENSG00000270112	cg00000363	0.706993767823827
ENSG00000273055	cg00002769	0.7056415698309451
ENSG00000078237	cg00000321	0.7053300957812249
ENSG00000070081	cg00000924	0.7047694574233662
ENSG00000167578	cg00003298	0.7042919096989794
ENSG00000275479	cg00003625	0.7042267080608041
ENSG00000258630	cg00002033	0.7041096084875215
ENSG00000259883	cg00000029	0.7031569685822584
ENSG00000270112	cg00004072	0.7030457390544367
ENSG00000078237	cg00002930	0.7027873231884857
ENSG00000167578	cg00000236	0.7018602396967989
ENSG00000214062	cg00002190	0.7017625250407599
ENSG00000179262	cg00004089	0.7009871844659975
ENSG00000267108	cg00002646	0.6998636226979986
ENSG00000102174	cg00002531	0.699601138000329
ENSG00000102174	cg00004072	0.6995658735600528
ENSG00000234900	cg00003305	0.6987928496361066
ENSG00000070081	cg00003969	0.698141745999418
ENSG00000167700	cg00000658	0.697978068605201
ENSG00000273406	cg00002837	0.696370979218028
ENSG00000064601	cg00000957	0.6963545582203224
ENSG00000167578	cg00001687	0.6956496273663649
ENSG00000276644	cg00002116	0.6952713298148913
ENSG00000215246	cg00002190	0.6950907805206349
ENSG00000234900	cg00001687	0.6950533408318168
ENSG00000167578	cg00003994	0.6932881225650306
ENSG00000198242	cg00000029	0.6923561501602302
ENSG00000259883	cg00002426	0.6923037269499543
ENSG00000263089	cg00002116	0.6917686275566202
ENSG00000198242	cg00000948	0.6914578312029943
ENSG00000274219	cg00001446	0.6913632160310432
ENSG00000166634	cg00003625	0.6912850491099233
ENSG00000234900	cg00000363	0.6908807880884131
ENSG00000231105	cg00004055	0.6905971649917154
ENSG00000276644	cg00002660	0.6905948700491867
ENSG00000167768	cg00000289	0.6900710736830188
ENSG00000088179	cg00003513	0.6900414545075004
ENSG00000196167	cg00002406	0.689472602953626
ENSG00000146083	cg00000165	0.6894498132997221
ENSG00000070087	cg00002531	0.6891035733350819
ENSG00000273055	cg00002930	0.6882322203745049
ENSG00000146083	cg00001583	0.6878946441075309
ENSG00000225275	cg00002033	0.6875815949394589
ENSG00000225275	cg00000957	0.686499848064163
ENSG00000070081	cg00003625	0.6864774944012227
ENSG00000167578	cg00003173	0.68635476511815
ENSG00000198242	cg00001874	0.6862786140619138
ENSG00000273055	cg00003091	0.6860892713121672
ENSG00000227766	cg00003578	0.6859138193096487
ENSG00000269148	cg00001874	0.6839804732414869
ENSG00000179262	cg00004072	0.6823001176432463
ENSG00000266644	cg00000363	0.6822373932342297
ENSG00000254092	cg00003287	0.6822228921993306
ENSG00000064225	cg00002190	0.6817632112480169
ENSG00000134108	cg00002531	0.6811526128891621
ENSG00000231105	cg00001261	0.6801496177377815
ENSG00000070081	cg00002646	0.6789074439960089
ENSG00000064225	cg00001249	0.6781515546291209
ENSG00000275479	cg00001261	0.6772793664032569
ENSG00000064225	cg00000289	0.6771915851453746
ENSG00000127511	cg00000622	0.6767668964522584
ENSG00000146083	cg00003345	0.6763070231811478
ENSG00000261789	cg00001854	0.6758333752343391
ENSG00000167700	cg00004055	0.6756795666396499
ENSG00000127511	cg00003969	0.6752904239054383
ENSG00000167700	cg00003345	0.6750467867806803
ENSG00000095587	cg00001687	0.6746251995502596
ENSG00000227766	cg00002116	0.674173776012221
ENSG00000057294	cg00001791	0.673811985143919
ENSG00000060642	cg00003305	0.6732884513343366
ENSG00000275479	cg00002145	0.6731638752726307
ENSG00000214198	cg00002116	0.6726811674356359
ENSG00000267108	cg00001874	0.6724984445998001
ENSG00000227766	cg00000363	0.6716235545949883
ENSG00000231105	cg00000734	0.6704886014264136
ENSG00000182141	cg00002593	0.6695095026822585
ENSG00000095587	cg00002224	0.6694861462463425
ENSG00000273406	cg00001809	0.6692695133701146
ENSG00000214198	cg00000714	0.6692675457551168
ENSG00000264104	cg00004055	0.6681514576044544
ENSG00000231105	cg00002808	0.6667467757039708
ENSG00000064225	cg00001687	0.6666350611475192
ENSG00000172137	cg00001809	0.665505384666598
ENSG00000273055	cg00003625	0.6653825158244951
ENSG00000185105	cg00000321	0.6652415919310014
ENSG00000167578	cg00002660	0.6649323113572979
ENSG00000127511	cg00000029	0.664416914834439
ENSG00000127511	cg00002591	0.6637522202426042
ENSG00000270112	cg00003345	0.6625562004862733
ENSG00000166368	cg00003345	0.6624324664265848
ENSG00000260900	cg00000236	0.6613487213293027
ENSG00000196167	cg00003305	0.6604098804366864
ENSG00000234943	cg00003202	0.6602210583602183
ENSG00000166368	cg00000658	0.6588432415474217
ENSG00000258630	cg00003305	0.6580817785108818
ENSG00000078237	cg00001510	0.6579518307369984
ENSG00000060642	cg00004067	0.6579321000782415
ENSG00000214062	cg00002224	0.6560559273821308
ENSG00000275479	cg00003578	0.6554039185579489
ENSG00000204113	cg00001446	0.6553497253338856
ENSG00000260900	cg00002646	0.6552530978086585
ENSG00000270469	cg00001747	0.6551000286932404
ENSG00000196167	cg00002236	0.6538929451163425
ENSG00000234900	cg00004055	0.6537643804421479
ENSG00000273055	cg00000289	0.6533126680565647
ENSG00000273055	cg00000957	0.6531748344033432
ENSG00000254465	cg00004067	0.6529868451047935
ENSG00000198242	cg00001364	0.6528898622122176
ENSG00000258630	cg00003625	0.6515116547363818
ENSG00000280038	cg00000905	0.65147202412771
ENSG00000266644	cg00003173	0.6512360354745413
ENSG00000166391	cg00002646	0.6495691185187722
ENSG00000196167	cg00004055	0.649381801821903
ENSG00000197421	cg00001249	0.6488757141309277
ENSG00000234943	cg00002033	0.647938832292431
ENSG00000166368	cg00000236	0.6462494980259331
ENSG00000269148	cg00002719	0.6455821070709628
ENSG00000264438	cg00000924	0.6446313114120114
ENSG00000167768	cg00000905	0.6443840615601302
ENSG00000254092	cg00002660	0.6433272889459044
ENSG00000233540	cg00002808	0.6430293517167933
ENSG00000234943	cg00002490	0.642881844536892
ENSG00000167578	cg00000734	0.6428279630321219
ENSG00000153561	cg00002810	0.6426304443364967
ENSG00000242041	cg00001510	0.6422398614355717
ENSG00000070087	cg00000292	0.6421866117069941
ENSG00000198242	cg00000721	0.6401051842196263
ENSG00000273406	cg00002719	0.6381316799361506
ENSG00000267108	cg00002224	0.637961807012576
ENSG00000167700	cg00001261	0.6374520272449314
ENSG00000275479	cg00002190	0.6374101863699534
ENSG00000254092	cg00000734	0.637288034038982
ENSG00000153561	cg00003091	0.6369516563992313
ENSG00000198242	cg00003994	0.6365154745796081
ENSG00000095587	cg00001791	0.6357904301892551
ENSG00000179262	cg00002406	0.6356850963076319
ENSG00000008517	cg00002660	0.6356644575993049
ENSG00000227766	cg00002464	0.6356246514956919
ENSG00000064601	cg00001874	0.635423084392275
ENSG00000070087	cg00002660	0.6346881136699947
ENSG00000197421	cg00000905	0.6333260920014716
ENSG00000127511	cg00003202	0.6330516870829473
ENSG00000273055	cg00002646	0.6326315515760706
ENSG00000153561	cg00000924	0.6324326429428236
ENSG00000182141	cg00000734	0.6323043005657543
ENSG00000182141	cg00003969	0.6322754765045023
ENSG00000064601	cg00003529	0.6315039036853894
ENSG00000227766	cg00000165	0.6314666886661062
ENSG00000161558	cg00001245	0.6313049480515273
ENSG00000264104	cg00000658	0.6312755137948065
ENSG00000214198	cg00000948	0.62953467905246
ENSG00000060642	cg00002490	0.6292197094623471
ENSG00000275479	cg00003513	0.629154251573493
ENSG00000269416	cg00002531	0.6289176492744487
ENSG00000227766	cg00003173	0.6288123813110013
ENSG00000185105	cg00000289	0.6284697546165267
ENSG00000198242	cg00000289	0.628327415689903
ENSG00000102174	cg00001582	0.6280627528088844
ENSG00000172137	cg00003173	0.6273472749414946
ENSG00000227766	cg00003305	0.6271766520449987
ENSG00000196167	cg00000714	0.6270664390658552
ENSG00000057294	cg00003345	0.6268652965245632
ENSG00000166391	cg00000957	0.6267854259709582
ENSG00000236893	cg00000029	0.6266721842108504
ENSG00000146083	cg00001687	0.6259232156149295
ENSG00000064601	cg00003181	0.6256769238797087
ENSG00000198242	cg00001791	0.6250933880100212
ENSG00000078237	cg00001249	0.6250289223430724
ENSG00000273055	cg00002190	0.6245568560056464
ENSG00000060642	cg00003202	0.624288535317955
ENSG00000179262	cg00002426	0.6239764316675724
ENSG00000078237	cg00001582	0.623777351623398
ENSG00000198242	cg00002426	0.6234448497282197
ENSG00000197421	cg00002837	0.6224825067830387
ENSG00000255420	cg00001582	0.6222429680915563
ENSG00000158486	cg00003173	0.6211157080064384
ENSG00000271647	cg00003298	0.6210189942694825
ENSG00000234900	cg00000769	0.6196454161375948
ENSG00000070087	cg00002930	0.6192919286501505
ENSG00000185105	cg00003091	0.6186131139113703
ENSG00000064601	cg00001747	0.6184993004288722
ENSG00000227766	cg00002719	0.6183808406191663
ENSG00000134108	cg00002190	0.6182380191437589
ENSG00000060642	cg00002116	0.618099855936047
ENSG00000270469	cg00002190	0.6176169913695947
ENSG00000261789	cg00002597	0.6167468057551299
ENSG00000240423	cg00002145	0.6163341018553292
ENSG00000179833	cg00003625	0.6158920474117154
ENSG00000231981	cg00002591	0.6158443048888286
ENSG00000060642	cg00003578	0.6156805060876832
ENSG00000230100	cg00000721	0.615615781832815
ENSG00000070081	cg00002810	0.614789728871917
ENSG00000182141	cg00002646	0.6147593330008189
ENSG00000271647	cg00001364	0.6146284127880585
ENSG00000267108	cg00000714	0.6145211847349299
ENSG00000095587	cg00001747	0.6141068383075715
ENSG00000273055	cg00003202	0.6124178435164348
ENSG00000273406	cg00001687	0.6123086275316761
ENSG00000064601	cg00002837	0.6120853451195812
ENSG00000258630	cg00004089	0.6104670594738209
ENSG00000167700	cg00003513	0.6100479947973482
ENSG00000204113	cg00004067	0.609872256042868
ENSG00000260900	cg00002930	0.6094743186749558
ENSG00000276644	cg00001874	0.6093154170765538
ENSG00000008517	cg00001349	0.6066656263801499
ENSG00000167578	cg00001245	0.6050897157893823
ENSG00000008517	cg00003784	0.6047643407456031
ENSG00000102174	cg00003287	0.6044771650750032
ENSG00000214062	cg00002426	0.6036901074900637
ENSG00000270469	cg00001687	0.6030458412394443
ENSG00000196167	cg00001261	0.6027632052109683
ENSG00000198242	cg00003181	0.6026623604327787
ENSG00000273055	cg00001791	0.6026470190291006
ENSG00000172137	cg00000714	0.6020061432500071
ENSG00000008517	cg00001245	0.6010081704524153
ENSG00000214198	cg00002837	0.6006188567906118
ENSG00000271647	cg00002531	0.6002502402436728
ENSG00000095587	cg00002236	0.600225431522385
ENSG00000197421	cg00000622	0.600218675163524
ENSG00000166634	cg00002190	0.599680154439993
ENSG00000206072	cg00003305	0.5994852506492797
ENSG00000057294	cg00001349	0.5984194401596786
ENSG00000266644	cg00002490	0.5983041271012638
ENSG00000167578	cg00000292	0.5967013492319974
ENSG00000206072	cg00001349	0.5963357904385016
ENSG00000231105	cg00002464	0.5962200547742549
ENSG00000269416	cg00003305	0.5957338183261984
ENSG00000182141	cg00002190	0.5952954528301848
ENSG00000185105	cg00002930	0.5949246903996294
ENSG00000242041	cg00001854	0.5948237987580791
ENSG00000214198	cg00001245	0.5945315476069956
ENSG00000127511	cg00003345	0.5943997852358555
ENSG00000185105	cg00001261	0.5931309423033416
ENSG00000158486	cg00003578	0.5930305689165029
ENSG00000182141	cg00002116	0.5922517546035561
ENSG00000269148	cg00002930	0.5918999205727581
ENSG00000060642	cg00000321	0.5914393391921079
ENSG00000259883	cg00002591	0.5908539446331743
ENSG00000078237	cg00001854	0.5899186196303622
ENSG00000258630	cg00000734	0.5899040387269179
ENSG00000182141	cg00000658	0.5896513160458197
ENSG00000185105	cg00000957	0.5885592244268224
ENSG00000064225	cg00004067	0.5885001840284011
ENSG00000240423	cg00003513	0.5884029672792349
ENSG00000275479	cg00001245	0.5883357410572492
ENSG00000167768	cg00002719	0.5879672611247669
ENSG00000070081	cg00001791	0.5875756625245937
ENSG00000261789	cg00002930	0.5875295169068528
ENSG00000273055	cg00000658	0.5875158732059425
ENSG00000185105	cg00000714	0.5871608008635517
ENSG00000182141	cg00003994	0.5865811268606484
ENSG00000182141	cg00004072	0.5864990419053709
ENSG00000254092	cg00002190	0.5863630921555523
ENSG00000179833	cg00004072	0.5849559302073609
ENSG00000146083	cg00000236	0.5849180765633172
ENSG00000197421	cg00000734	0.584796256815271
